id,text,pub_date,relevance
1252885746404388865,"Need another one...

@TUIGroup @TUIUK @TUIUKPR @SeabournCruise @CarnivalCruise @WorldofCruising @cruisingworld #marella #TuI #cruiseship #cruise #cruisemarella #today #April22 #RefundPassengers 

https://t.co/mkEnvvBkOy",2020-04-22 09:03:34+00:00,1
1252884281929564161,Carnival Vista Full Ship Tour 2020 || Carnival Cruises || Decks 1-15 || ... https://t.co/W2Kl4UwKFG via @YouTube @CarnivalCruise When can we cruise again! #cruising,2020-04-22 08:57:44+00:00,1
1252661655109918720,"To Support Agents, @CarnivalCruise Increases Commissions and Maintains Rates Into 2021 https://t.co/kCw9kJO5ao via @TravelAgeWest #cruise #travel #news",2020-04-21 18:13:06+00:00,1
1252407325404487681,When are the cruise lines opening 🚢 @CarnivalCruise  I MISS YALL 😭,2020-04-21 01:22:29+00:00,1
1250306362745077763,@CNBCClosingBell @CarnivalCruise ...and don't cruise to China...,2020-04-15 06:14:01+00:00,1
1252856248183095298,@CarnivalCruise docked at @porttampabay’s Tampa Cruise Terminal 3. No passengers onboard due to suspended sailings. #Nikon #nikonphotography #nikonnofilters #nikond810 #d810 #travel #tourism #travelblogger… https://t.co/sQRgdAlxIs,2020-04-22 07:06:21+00:00,1
1252854909008896001,How do cruise lines choose which ports and destinations will create unforgettable onshore experiences for guests when planning their itineraries? We asked #MSCCruises and @CarnivalCruise in our new issue of Cruise &amp; Ferry Review: https://t.co/vOKqqBtU3U https://t.co/MEi8lmsSxA,2020-04-22 07:01:01+00:00,1
1252853116619255814,@lightbody @CarnivalCruise @DHSCgovuk According to ABP website on shipping movement she was going on a Channel Cruise. Live info shows QM2 not in Port.,2020-04-22 06:53:54+00:00,1
1252850009516552192,RT @AshleyElisaG: @jimcramer wait. Why are you being facetious...fill up the empty cruise ships with oil. That’s GENIUS @RoyalCaribbean @Cr…,2020-04-22 06:41:33+00:00,1
1252839476599992320,RT @Twitlertwit: Head Doctor Aboard Cruise Ship with #COVID19 Outbreak Dies #cruiseships ⁦@CarnivalCruise⁩ #coronavirus #SARSCoV2  https://…,2020-04-22 05:59:42+00:00,1
1252826883504222209,RT @Twitlertwit: Head Doctor Aboard Cruise Ship with #COVID19 Outbreak Dies #cruiseships ⁦@CarnivalCruise⁩ #coronavirus #SARSCoV2  https://…,2020-04-22 05:09:40+00:00,1
1252825865114644483,Head Doctor Aboard Cruise Ship with #COVID19 Outbreak Dies #cruiseships ⁦@CarnivalCruise⁩ #coronavirus #SARSCoV2  https://t.co/nkeic9Gl01,2020-04-22 05:05:37+00:00,1
1252822272999428097,@CarnivalCruise @johndcoleman12 I can no longer see my cruise info on my Carnival Account but I have not received an email confirming that the form was received and the cruise was canceled.,2020-04-22 04:51:20+00:00,1
1252773944861622276,@jlewis_xvx @CarnivalCruise That’s what I had to do. They are just holding money as long as possible for cash flow purposes. Wouldn’t be surprised if they filed bankruptcy. I canceled my cruise on March 15th and still no refund.,2020-04-22 01:39:18+00:00,1
1252765393296543744,@CarnivalCruise Already did and reply was not paying expenses related to travel to port and back to Canada for your cancelled cruise at port,2020-04-22 01:05:19+00:00,1
1252761153773731840,@CarnivalCruise please provide Christine Duffys email or phone for complaint. Review board not paying expenses I incurred to get to port and back for cancelled cruise as I stand there with my family  from Canada. Pay.up. do what's right. Christine your customers  need help,2020-04-22 00:48:28+00:00,1
1252760411277049857,@CarnivalCruise Already did. They said they wont pay. You cancelled the cruise within 12 hours and while I stand at port with Family. Cost me $4k in flights and expenses to arrive at port. Email says you won't pay.  Please provide Christine Duffy email or phone? Please,2020-04-22 00:45:31+00:00,1
1252759633921486849,@CarnivalCruise what about expenses related to travel to port and back when cruise  cancelled at port?? Pay up,2020-04-22 00:42:26+00:00,1
1252757793154764801,@CarnivalCruise cancelled cruise at port as I stand there with kids. Fly home and out $4000. In expenses because u send me an email and call saying you are  not paying my flights and expenses for a cruise you cancelled with less then 12 hours before leave? DO WHATS RIGHT AND PAY,2020-04-22 00:35:07+00:00,1
1252757712263397382,Hi @CarnivalCruise I cancelled my cruise over a month ago and I was assured it would be refunded in 5-7 days. I still haven't seen a refund. https://t.co/GmkWF41hPd,2020-04-22 00:34:48+00:00,1
1252745143230357505,"To Support Agents, @CarnivalCruise Increases Commissions and Maintains Rates Into 2021: https://t.co/AihCKkSueO https://t.co/1hFMeYQ4pZ",2020-04-21 23:44:51+00:00,1
1252738425930817536,"Dear @CarnivalCruise ,

I have a cruise booked for the end of Oct 2020... My dad is going on the same cruise as well as other family members... They called and upgraded their room and got some money off their cruise price... Can ya'll help me out? This will be cruise #5:)",2020-04-21 23:18:10+00:00,1
1252731894577463299,Just spoke with a representative from @CarnivalCruise and the customer service was amazing 😉! I can’t wait to sail again 181 days away. Cruise number 5 !!! 🎉☺️🚢🏖🏝🍹,2020-04-21 22:52:12+00:00,1
1252731788926922752,"So, I can't have a cruise or even a beach right now, but a frozen drink in my Blue Iguana Tequla Bar @TervisTumbler cup from @CarnivalCruise helps me pretend! #quarantinelife #imisscruising #imissbeachdays @ Sunset… https://t.co/aJLV8YTMOy",2020-04-21 22:51:47+00:00,1
1252728238889209864,@CarnivalCruise I previously requested the option to rebook our COVID canceled cruise; today we received notice that since the cruise is canceled we are being charged over $1k in cancellation penalties. Please help in correcting the error.,2020-04-21 22:37:41+00:00,1
1252722125535735808,"RT @PopularCruising: To Support Agents, @CarnivalCruise Increases Commissions and Maintains Rates Into 2021 https://t.co/kCw9kJO5ao via @Tr…",2020-04-21 22:13:23+00:00,1
1252721706935844866,@7NewsSydney @AusBorderForce @CarnivalCruise This cruise ship is responsible for majority of the deaths!,2020-04-21 22:11:44+00:00,1
1252718561006665730,"@JuliaAngelenPR @CruiseLaw @CarnivalCruise People who live in destination port cities have known this for years. Cruise lines have never given a wit about the environment, passengers or crew. Nor have they ever cared about the service industry workers who have to deal with the viruses in port cities they visit.",2020-04-21 21:59:13+00:00,1
1252714317251612672,"@CarnivalCruise still waiting on my full refund despite cancelling 3 weeks ago.  As are all my friends.  Ironic that the cruise was supposed to be this past weekend, nobody got to go, and you're still keeping ALL of our money right now.",2020-04-21 21:42:22+00:00,1
1252705858422812672,@SheSaved @CarnivalCruise @CarnivalPR Would be even better if Carnival got UK crews home that are stuck off #US coast in isolation for over30 days now! Not great for mental health #cruisecrew #COVID19 #cruise #getcrewhome,2020-04-21 21:08:45+00:00,1
1252699711548452864,I cancelled our @CarnivalCruise over 2 weeks ago. Refund still hasn't been issued. Customer Service Rep called to see if she could assist me with booking my next cruise. I asked about my refund was and she said it could take up to 45 days because of the volume of cancellations.,2020-04-21 20:44:19+00:00,1
1252696095303651328,"@CarnivalCruise I was given a timeline of 8 to 13 days on March 12th when I cancelled my April 30th cruise....Its April 21st, I need an update.",2020-04-21 20:29:57+00:00,1
1252690106542161922,"The #CruisePicOfTheDay is from the Blue Iguana Tequila Bar aboard the @CarnivalCruise Sunrise, and I think it's exactly the reminder we all need right now. 

#Cruise #CruiseLife #CarnivalCruise #ChooseFun https://t.co/jCyO9eed2H",2020-04-21 20:06:09+00:00,1
1252687057559990278,RT @homewithlu: Carnival’s executives knew earlier than most just how bad the coronavirus problem was. They kept the party going as long as…,2020-04-21 19:54:02+00:00,1
1252680830885007360,"@CarnivalCruise

over a month later I am still waiting on my refund from a cruise I cancelled weeks before your announcement of ending all cruises. I have not received any funds in my account or a mailed check....",2020-04-21 19:29:18+00:00,1
1252662881256189954,I wish the cruise industry wouldn't get such a bad rap with this corona virus @CarnivalCruise,2020-04-21 18:17:58+00:00,1
1252659807514963970,"Vacation Fun Tuesday! A Look Back at Fun Times on Family Reunion Bahamas @CarnivalCruise 2018!
#familytime #cruise #vacation #livelovelaugh #Repeat #TuesdayThoughts #tuesdayvibes https://t.co/rskEgyMihq",2020-04-21 18:05:46+00:00,1
1252658065448398848,"@eugenejhunt @CarnivalCruise That's a new one for me. I'll have to take a listen. 

I'm bummed because I really did have my heart set on a world cruise someday!",2020-04-21 17:58:50+00:00,1
1252657039244963840,"@CarnivalCruise June cruise cancelled; selected option for full refund.  Carnival customer service called to confirm request.  Was told request processed, penalty fees waived; but received email today listing penalty fees.  It should not be this difficult.",2020-04-21 17:54:46+00:00,1
1252652931649863684,"@mike_baxter22 @CarnivalCruise What’s worse is that we were told we have to wait until after a May 8 to get a full refund... on the cruise that THEY canceled... because we’re under cancellation penalties right now..??? As in, we would be penalized for canceling a cruise that they’ve already canceled... 🤣🤣",2020-04-21 17:38:26+00:00,1
1252651373772103685,RT @ToddBohannon: “⁦@CarnivalCruise’s⁩ ships have become a floating testament to the viciousness of the new #coronavirus &amp; raised questions…,2020-04-21 17:32:15+00:00,1
1252651327081132036,TIL the “future cruise credit” that @CarnivalCruise is offering for canceled sailings only applies if the exact same people are traveling together in a stateroom on the future cruise. I guess I get it... but I kinda feel deceived too.,2020-04-21 17:32:04+00:00,1
1252643805708369920,"@steharvwigan @CarnivalCruise @ScottWapnerCNBC @CNBCFastMoney @ReformedBroker Told me up to 90.  Sure.  I’ll be patient while they use my kJ way to fund operations.  I’m fortunate, what about those paying interest on their cruise bc @CarnivalCruise won’t refund money?  Patient my tail.",2020-04-21 17:02:10+00:00,1
1252641391810838528,@sjdiamonique @CarnivalCruise 5 weeks for me also.  I was heading out of Port Canaveral Florida.  My daughters wedding was to be on Saturday on the cruise.  I have 4 rooms with balcony in our group and liquor package paid for..... Still waiting.,2020-04-21 16:52:35+00:00,1
1252624542779965442,@EmpiricDavid @CarnivalCruise @DHSCgovuk It's not on a cruise. It's just moving.,2020-04-21 15:45:38+00:00,1
1252615363742912514,RT @EmpiricDavid: I am somewhat surprised to see the QM2 sailing from Southampton Port this afternoon on a Channel Cruise. Since when is sh…,2020-04-21 15:09:09+00:00,1
1252614378094055430,I am somewhat surprised to see the QM2 sailing from Southampton Port this afternoon on a Channel Cruise. Since when is ship built to carry several thousand passengers and crew not subject to lock down?  #COVIDー19 #ukDfT @CarnivalCruise @DHSCgovuk #Cunard https://t.co/XVtvENCv3B,2020-04-21 15:05:14+00:00,1
1252611051138486277,@CarnivalCruise ##Another day has passed and the timeline keeps getting changed. Maybe in good faith carnival cruise lines should have not taken payments after the pandemic was declared. They collected in bad faith.,2020-04-21 14:52:01+00:00,1
1252610902202998784,"RT @melanierossman: It’s been 5 weeks since @CarnivalCruise canceled our cruise, yet no refund for the cruise, on-shore excursions, or prep…",2020-04-21 14:51:26+00:00,1
1252610715950579714,“⁦@CarnivalCruise’s⁩ ships have become a floating testament to the viciousness of the new #coronavirus &amp; raised questions about corporate negligence &amp; fleet safety” #PeopleOverProfits  https://t.co/rflbnVte80,2020-04-21 14:50:41+00:00,1
1252609440001523713,"RT @StacyClements: @RobinFicklin @CarnivalCruise Well, we requested the Future Cruise Credit with the promised OBC, but this weekend a refu…",2020-04-21 14:45:37+00:00,1
1252609129761460225,"RT @Chris__Bear: @CarnivalCruise 30 to 60 days for a refund to be issued for a cruise that you cancelled is absolutely unacceptable, I unde…",2020-04-21 14:44:23+00:00,1
1252608628147789835,RT @_RiaYoung: @CarnivalCruise over a month later I am still waiting on my refund from a cruise I cancelled weeks before your announcement…,2020-04-21 14:42:23+00:00,1
1252597480891527169,I will be back on a cruise ship the second they start sailing again. @CarnivalCruise booked for August 🙏🤞 https://t.co/t7woBlCEaX,2020-04-21 13:58:06+00:00,1
1252593006634586112,"RT @zachweinberg: Hi @CarnivalCruise @CruiseNorwegian -

I'd like to make a large cruise reservation. The Weinberg party of 2m barrels of o…",2020-04-21 13:40:19+00:00,1
1252586118119391232,@jimcramer wait. Why are you being facetious...fill up the empty cruise ships with oil. That’s GENIUS @RoyalCaribbean @CruiseNorwegian @CarnivalCruise,2020-04-21 13:12:57+00:00,1
1252582377416806401,"This video ticks so many boxes. Cruise ship, aerial footage, time lapse and maritime tech to be amazed by. Enjoy Boka Vanguard floating dry dock and @CarnivalCruise Vista 😍⚓️ #CruiseAddicts #cruiseCollective https://t.co/pnnbLRvj21",2020-04-21 12:58:05+00:00,1
1252579956254740480,"@CarnivalCruise Executives Knew They Had a Virus Problem, But Kept the Party Going https://t.co/2xPqwitjQO from https://t.co/H0rl4VTNWR https://t.co/2xPqwitjQO",2020-04-21 12:48:28+00:00,1
1252578149008842752,"@CarnivalCruise @ravensgirl1 I agree, you've been saying the same thing for awhile now.  Can you please hurry along this process?  These are your future customers here.  I would think you would keep that clearly in mind; many of us might just choose another cruise company next time, I know I might.",2020-04-21 12:41:17+00:00,1
1252571054947647489,"RT @zachweinberg: Hi @CarnivalCruise @CruiseNorwegian -

I'd like to make a large cruise reservation. The Weinberg party of 2m barrels of o…",2020-04-21 12:13:05+00:00,1
1252536401419284480,"RT @zachweinberg: Hi @CarnivalCruise @CruiseNorwegian -

I'd like to make a large cruise reservation. The Weinberg party of 2m barrels of o…",2020-04-21 09:55:23+00:00,1
1252457289589669888,"RT @RobinFicklin: It is really frustrating that @CarnivalCruise expects a customer to pay for their cruise by a certain date, but when the…",2020-04-21 04:41:02+00:00,1
1252446876701425666,"@CarnivalCruise over a month later I am still waiting on my refund from a cruise I cancelled weeks before your announcement of ending all cruises. 

I have not received any funds in my account or a mailed check....",2020-04-21 03:59:39+00:00,1
1252444548975992832,"@JuliaAngelenPR @CarnivalCruise wonder if it will just lead to another one of these 😉
""After carefully highlighting Carnival brand improvements,... Carnival brought in a dynamic change agent: a new CEO to tell the corporate story – Arnold Donald.""

https://t.co/gk0avgYQ1U",2020-04-21 03:50:24+00:00,1
1252419094218858496,"Hey @CarnivalCruise, why am I being penalized for proactively canceling my June Alaska cruise  due to COVID-19 concerns? I’m stuck with a FCC I can’t use while my friends who waited 3 weeks to cancel are promised full refunds. Please just refund my $$.",2020-04-21 02:09:15+00:00,1
1252408804861329408,"RT @zachweinberg: Hi @CarnivalCruise @CruiseNorwegian -

I'd like to make a large cruise reservation. The Weinberg party of 2m barrels of o…",2020-04-21 01:28:22+00:00,1
1252376978516131841,@CarnivalCruise I am trying to book a cruise but my postal code (I am Canadian) keeps flagging as wrong and denying payment. CC companies say there is nothing wrong How do I fix it? My account on line shows correct #.,2020-04-20 23:21:54+00:00,1
1252375558769393665,@CarnivalCruise will we receive any confirmation from you after selecting the cruise credit?,2020-04-20 23:16:15+00:00,1
1252358558118637568,@MiamiHerald Prayers for all. What happens to these cruise workers families??  @CarnivalCruise who owns @RoyalCaribbean have handled this all do badly.,2020-04-20 22:08:42+00:00,1
1252353971005448192,It’s completely unacceptable that @CarnivalCruise has not refunded us for our cruise that THEY canceled almost 2 months ago 😡,2020-04-20 21:50:28+00:00,1
1252346086024339461,"@CarnivalCruise I have an idea to make all your lost money back, use your idle cruise ships to store /CL at negative prices! #CrudeOil $USO solutions #WinWin",2020-04-20 21:19:09+00:00,1
1252337736058470401,"@CarnivalCruise 30 to 60 days for a refund to be issued for a cruise that you cancelled is absolutely unacceptable, I understand that by holding g the money your stocks don't drop, but come on!!!",2020-04-20 20:45:58+00:00,1
1252328866674290688,"RT @zachweinberg: Hi @CarnivalCruise @CruiseNorwegian -

I'd like to make a large cruise reservation. The Weinberg party of 2m barrels of o…",2020-04-20 20:10:43+00:00,1
1252321418043428864,"RT @CruiseGuy: Lots of ""uninformed"" speculation about current crew life on #cruise ships. Check out video from crew on on @CarnivalCruise #…",2020-04-20 19:41:07+00:00,1
1252318681914175488,"@LonnieScott @CarnivalCruise Oh, it'll probably show up soon.  Backdated.  Like the refund I got, AND DIDN'T REQUEST.  I wanted the FCC and OBC, but basically they told me too bad, we gave you a refund.  Obviously @CarnivalCruise prefers I go to another cruise line.",2020-04-20 19:30:15+00:00,1
1252318280276078593,"@RobinFicklin @CarnivalCruise Well, we requested the Future Cruise Credit with the promised OBC, but this weekend a refund showed up (backdated 2 weeks oh by the way). Just spent over an hour on the phone with them to try to find out why they didn't honor my request, to be told ""too bad."" @CarnivalCruise lies",2020-04-20 19:28:39+00:00,1
1252316211209175040,@CarnivalCruise so when u say 100 percent future cruise credit do you mean the full amount of a future cruise or full credit of what I’ve already paid?,2020-04-20 19:20:26+00:00,1
1252308606319562759,"Hi @CarnivalCruise @CruiseNorwegian -

I'd like to make a large cruise reservation. The Weinberg party of 2m barrels of oil. 

Thanks,

Zach",2020-04-20 18:50:13+00:00,1
1252305510721679366,"RT @CruiseGuy: Lots of ""uninformed"" speculation about current crew life on #cruise ships. Check out video from crew on on @CarnivalCruise #…",2020-04-20 18:37:55+00:00,1
1252297330394648576,"Hey @CarnivalCruise, explain this:

-60% off sale! Ends 5/15!
-Selects cruise for $160 pp
-IN CHECKOUT price increases to $229
-""sorry your offer has expired :(""
-repeat process, STILL ADVERTISED for $160 pp

Am I missing something?? This is shady, makes me not want to cruise w/u",2020-04-20 18:05:24+00:00,1
1252296463687864320,"It is really frustrating that @CarnivalCruise expects a customer to pay for their cruise by a certain date, but when the cruise is cancelled, Carnival takes FOREVER to refund someone. Been weeks and weeks and still NO REFUND issued. #carnivalcruises",2020-04-20 18:01:58+00:00,1
1252292329031045120,"If I filled out the forms you emailed to have my cruise acct funded for a future date +$600 on board credit..

Why am I receiving an email saying that you're refunding my form of payment instead??? @CarnivalCruise https://t.co/aWei1v6g7a",2020-04-20 17:45:32+00:00,1
1252277320632668160,@CarnivalCruise I want to make sure your customers read this... 😔😘 https://t.co/CILIoWZ3r2 https://t.co/R8X4aetnXZ,2020-04-20 16:45:54+00:00,1
1252276919447494657,"@GbOW_ @CarnivalCruise Have you read this?
https://t.co/CILIoWZ3r2 https://t.co/yszycv9Zv5",2020-04-20 16:44:18+00:00,1
1252275706718978054,@CarnivalCruise  Would like to tell you and all your employees thank you for adapting to these bad times. Our cruise got canceled due to covid-19 but your emails and calling center employees are making the process go easy and smoothly to rebook. A very happy customer.,2020-04-20 16:39:29+00:00,1
1252275619779555328,I hope the new cruise class will do some world cruises  or longer cruises soon @CarnivalCruise https://t.co/8JL9WnRMqw,2020-04-20 16:39:08+00:00,1
1252268831063658497,"It’s been 5 weeks since @CarnivalCruise canceled our cruise, yet no refund for the cruise, on-shore excursions, or prepaid gratuities🤬 even after submitting the refund request form immediately! Definitely won’t consider them for future vacations! #bs",2020-04-20 16:12:10+00:00,1
1252266945723973632,It’s been 38 days since my cruise was canceled and I still have yet to get my money back @CarnivalCruise even though you emailed me saying it’ll take 7-10 business days. Plus your reps keep calling me asking to rebook but I CANT until I get my refund. What’s going on?!,2020-04-20 16:04:40+00:00,1
1252264972811460608,"RT @CruiseGuy: Lots of ""uninformed"" speculation about current crew life on #cruise ships. Check out video from crew on on @CarnivalCruise #…",2020-04-20 15:56:50+00:00,1
1252263585079795713,"Marketing parameters like these are next for the cruise industry. Soon @RCLcorp, @CarnivalCruise, @CruiseNorwegian et al. will be including antibacterial elevator buttons and air circulation in their advertising campaigns. https://t.co/66vM24uu8w",2020-04-20 15:51:19+00:00,1
1252259687975845890,"Enhancing its Onboard with You pledge to travel advisors, Carnival Cruise Line has announced it will pay an additional 1 percent bonus commission on new bookings and it will maintain  commission rates for 2021. Learn more: https://t.co/wGAFCOtZgs

@CarnivalCruise #cruise #travel https://t.co/AgNy7rFF2i",2020-04-20 15:35:50+00:00,1
1252257713138077696,@CarnivalCruise a supervisor just hung up on me because she said she didn’t have time to wait for me to join the phone call w/my travel agent after Carnival cancelled my cruise! I waited for her for 25 min Courtesy is not a trait of carnival &amp; we will never cruise w/them again,2020-04-20 15:27:59+00:00,1
1252256741149949953,@CarnivalCruise you are garbage! Canceled my cruise when #COVID hit. Told I would get my refund in 10-15 business days.  That was a month ago.  Just called to ask where my refund is...was told it will take 90 days.  You suck!,2020-04-20 15:24:07+00:00,1
1252248384129437696,@CruiseGuy @CarnivalCruise Well of course @CarnivalCruise is not going to show the full picture on a video they CREATED. I have heard from crew members I know personally on various cruise lines and it is not some amazing “Paradise”. This is simply another cruise line controlling the narrative,2020-04-20 14:50:55+00:00,1
1252248105380126723,"RT @CruiseGuy: Lots of ""uninformed"" speculation about current crew life on #cruise ships. Check out video from crew on on @CarnivalCruise #…",2020-04-20 14:49:48+00:00,1
1252241432380915712,"RT @CruiseGuy: Lots of ""uninformed"" speculation about current crew life on #cruise ships. Check out video from crew on on @CarnivalCruise #…",2020-04-20 14:23:17+00:00,1
1252238195728711681,"Lots of ""uninformed"" speculation about current crew life on #cruise ships. Check out video from crew on on @CarnivalCruise #CarnivalValor. https://t.co/HMqxEwrQqn",2020-04-20 14:10:25+00:00,1
1252233321204965383,RT @SeatradeInsider: .@CarnivalCruise + sister North American brands (@HALcruises @PrincessCruises @CostaCruises @SeabournCruise) hold #tra…,2020-04-20 13:51:03+00:00,1
1252231994362060801,".@CarnivalCruise + sister North American brands (@HALcruises @PrincessCruises @CostaCruises @SeabournCruise) hold #traveladvisors' 2020 commission levels through 2021. Plus, @CarnivalCruise pays 1% bonus for agent online bookings through June + more ... https://t.co/2DEaB0jxuw",2020-04-20 13:45:47+00:00,1
1252224257003786240,RT @cruisetotravel: Carnival CEO Arnold Donald talks about the cruise industry in the age of pandemics https://t.co/Dt6eSauFLo #cruise #tra…,2020-04-20 13:15:02+00:00,1
1252221794314006528,"Carnival’s executives knew earlier than most just how bad the coronavirus problem was. They kept the party going as long as possible. Carnival, the largest #cruise company in terms of market share, is incorporated in Panama. https://t.co/6ZQiCGWoDQ @BW @CarnivalCruise #COVID19",2020-04-20 13:05:15+00:00,1
1252215525792534530,RT @Tom_M67: @AWoz @CarnivalCruise Still waiting for my refund too! Do what is right soon or you will lose many valued customers in the fut…,2020-04-20 12:40:21+00:00,1
1252193663196835840,RT @The_London_Lady: Not only the filth and damage that ships emit  - is the #cruise industry finally out of its depth? https://t.co/TDBYvH…,2020-04-20 11:13:28+00:00,1
1252189352328925184,"During a typical one-week voyage, a large cruise ship (with 3,000 passengers and crew) is estimated to generate 210,000 US gallons (790,000 L) of sewage @CarnivalCruise #cruise",2020-04-20 10:56:20+00:00,1
1252185101363970048,RT @The_London_Lady: Not only the filth and damage that ships emit  - is the #cruise industry finally out of its depth? https://t.co/TDBYvH…,2020-04-20 10:39:27+00:00,1
1252183566118801410,"Not only the filth and damage that ships emit  - is the #cruise industry finally out of its depth? https://t.co/TDBYvHVOji
@MyRoyalUK @RoyalCaribPR @PrincessCruises @CLIAUK @CLIAGlobal @CarnivalCruise  #CruiseNorwegian #ClimateCrisis",2020-04-20 10:33:21+00:00,1
1252158865149325312,"Maybe he should “get into the details”-a lot more details-given that the #cruise industry has been evasive &amp; substantially contributed to, this horrific crisis. Subject to few laws, skirting regulations &amp; violating those that do exist - it’s time for a reckoning. @CarnivalCruise https://t.co/6zoGQIR5zt",2020-04-20 08:55:12+00:00,1
1252104730580406272,"Ruby Princess set to sail in three days, amid legal threats and flight negotiations | ⁦@PrincessCruises⁩ ⁦@CarnivalCruise⁩ #StopCruising #StopTheSpread ⁦@CLIAGlobal⁩ ⁦@IMOHQ⁩ ⁦@UN⁩  https://t.co/6Dxl3IzrQh",2020-04-20 05:20:05+00:00,1
1252100286212182018,Hey @CarnivalCruise can y’all offer me a free drink package as incentive to pay off my cruise? 😅,2020-04-20 05:02:25+00:00,1
1252076864144891905,"@Kellimac98 @suzyyogi @yashar @CarnivalCruise owns almost every cruise line but Disney, Cunard and 1 or 2 others... Look it up. None of them did the right thing. NO plan...",2020-04-20 03:29:21+00:00,1
1252068331907145728,@CarnivalCruise @MrsJennaPeacock As you can imagine the amount of pissed off customers who’ve received contradicting info is unprecedented as well. Cancelled ours 36 days ago. Was told the insurance wouldn’t be refunded. So I wasted $228 because of this. At this point I don’t even know if I’ll cruise with you,2020-04-20 02:55:27+00:00,1
1252049613235916800,@housefull4ever @CarnivalCruise I haven’t even received my excursion refund! That was canceled a week before my cruise .... March 14!!!!,2020-04-20 01:41:04+00:00,1
1252049483707416579,Missing Cruisin’!  At least we can feel like we are on a @CarnivalCruise cruise while our guy makes us towel animals!  :) #carnivalcruise #missingcruiselife #ohtheplacesyoullgo #towelanimals #stingray https://t.co/sArBeX1yP5,2020-04-20 01:40:33+00:00,1
1252047094489153537,"Dear @CarnivalCruise 

I want to book a cruise November 14th. Maybe I’m crazy. But this Nurse needs a rest. I’ll take any free upgrades you want to give me. 

Thanks, 
Tired Nurse",2020-04-20 01:31:03+00:00,1
1252026549907476486,RT @rphughestx: @MyVirtualVaca @cruisewithamber Here’s a flower handmade from a paper bar napkin for my wife by a bartender on the @Carniva…,2020-04-20 00:09:25+00:00,1
1252024437127380999,"Take a look at some popular recipes from lines like @CelebrityCruise , @CarnivalCruise , @MSCCruisesUSA , and more! #msccruises #carnivalcruise #celebritycruises 
 https://t.co/Cq0YRh3jS6",2020-04-20 00:01:01+00:00,1
1252010419734155264,@CarnivalCruise received my cancellation letter a few weeks ago. Intial cruise cancelled March 23. Can someone please check the status of my order?,2020-04-19 23:05:19+00:00,1
1251997892916600832,RT @Op_Homefront: Thank you to our friends at @CarnivalCruise who have joined with us to virtually celebrate our 2020 Military Child of the…,2020-04-19 22:15:33+00:00,1
1251991706309885954,@MyVirtualVaca @cruisewithamber Here’s a flower handmade from a paper bar napkin for my wife by a bartender on the @CarnivalCruise @CCLFreedom on a Caribbean cruise. https://t.co/YcWyYl0swp,2020-04-19 21:50:58+00:00,1
1251990573180993536,The worst part about missing our @CarnivalCruise cruise is it means I don’t get @GuyFieri burgers 🍔 🚢 #missedourtrip #COVID19,2020-04-19 21:46:28+00:00,1
1251952316355313664,RT @Op_Homefront: Thank you to our friends at @CarnivalCruise who have joined with us to virtually celebrate our 2020 Military Child of the…,2020-04-19 19:14:27+00:00,1
1251950611173539841,"Or, how Carnival went cruising for a bruising. (~19 min.)
#COVID19 @business @AustinCarr @chrispalmeri @CarnivalCruise  
https://t.co/rbsOBwIpPG",2020-04-19 19:07:40+00:00,1
1251948283011960833,@CarnivalCruise so I don’t want to expose myself to Covid-19 because I have RA on a cruise and Carnival wants to hold my money hostage while my husband is off work indefinitely. Who needs my money more?,2020-04-19 18:58:25+00:00,1
